SalesID,Date,ProductID,CustomerID,StoreID,Quantity,Price,SalesAmount
2453,2024-11-09,44,129,1,2,227.48,454.96
2454,2023-03-27,17,60,13,4,365.0,1460.0
2455,2024-08-10,4,107,5,1,417.43,417.43
2456,2023-12-10,7,185,8,2,95.21,190.42
2457,2023-10-21,41,3,17,2,327.28,654.56
2458,2024-07-24,31,115,13,1,12.74,12.74
2459,2024-10-11,39,146,9,2,304.95,609.9
2460,2024-09-02,34,52,2,3,150.28,450.84
2461,2024-12-04,6,60,19,3,198.58,595.74
2462,2023-08-31,50,34,20,2,140.99,281.98
2463,2024-07-14,38,96,17,1,396.14,396.14
2464,2023-02-01,45,89,7,4,52.23,208.92
2465,2024-01-26,34,60,3,1,150.28,150.28
2466,2023-10-04,44,154,19,3,227.48,682.44
2467,2024-06-15,15,200,19,2,200.6,401.2
2468,2023-06-03,14,19,9,1,227.63,227.63
2469,2024-01-18,6,111,10,4,198.58,794.32
2470,2023-03-09,50,22,14,4,140.99,563.96
2471,2023-08-02,37,161,18,4,357.11,1428.44
2472,2024-10-16,50,166,15,4,140.99,563.96
2473,2024-01-11,32,128,1,1,214.58,214.58
2474,2023-08-01,3,35,6,4,306.95,1227.8
2475,2023-03-20,3,107,15,3,306.95,920.85
2476,2024-12-26,22,128,6,4,423.04,1692.16
2477,2024-09-19,22,195,18,3,423.04,1269.12
2478,2024-08-26,10,83,1,1,107.93,107.93
2479,2024-01-16,3,138,3,3,306.95,920.85
2480,2024-11-10,12,143,17,1,20.5,20.5
2481,2023-02-27,29,139,16,4,151.66,606.64
2482,2023-01-26,48,111,8,2,334.63,669.26
2483,2024-03-22,17,90,17,3,365.0,1095.0
2484,2023-03-07,7,24,8,3,95.21,285.63
2485,2023-09-11,13,77,17,2,421.93,843.86
2486,2023-02-13,2,101,9,1,343.22,343.22
2487,2023-04-07,4,132,12,1,417.43,417.43
2488,2024-07-07,10,13,19,4,107.93,431.72
2489,2023-08-15,39,185,4,3,304.95,914.85
2490,2024-11-09,24,98,11,1,272.15,272.15
2491,2024-03-11,17,120,4,4,365.0,1460.0
2492,2024-08-23,6,37,14,1,198.58,198.58
2493,2024-01-14,19,48,14,2,287.37,574.74
2494,2023-06-27,5,199,6,2,90.82,181.64
2495,2024-03-02,32,1,17,2,214.58,429.16
2496,2024-12-09,10,60,2,4,107.93,431.72
2497,2023-11-03,9,140,8,3,215.45,646.35
2498,2024-05-18,27,149,4,2,305.48,610.96
2499,2023-09-25,13,139,10,2,421.93,843.86
2500,2024-08-08,19,44,7,1,287.37,287.37
2501,2023-01-08,21,115,4,2,480.78,961.56
2502,2024-05-22,24,186,16,3,272.15,816.45
2503,2024-04-20,38,108,14,4,396.14,1584.56
2504,2023-10-24,4,44,16,2,417.43,834.86
2505,2023-06-13,24,78,9,4,272.15,1088.6
2506,2024-04-29,35,162,4,4,11.97,47.88
2507,2024-08-19,3,25,6,3,306.95,920.85
2508,2023-03-13,4,132,1,1,417.43,417.43
2509,2024-07-20,37,192,7,1,357.11,357.11
2510,2024-07-12,40,116,1,4,463.52,1854.08
2511,2023-08-26,48,119,19,2,334.63,669.26
2512,2023-04-14,35,144,8,4,11.97,47.88
2513,2023-07-29,31,10,3,1,12.74,12.74
2514,2024-07-07,44,109,1,2,227.48,454.96
2515,2024-04-12,25,194,1,1,295.44,295.44
2516,2024-03-29,40,35,7,3,463.52,1390.56
2517,2023-09-25,13,134,13,1,421.93,421.93
2518,2024-01-21,4,19,1,2,417.43,834.86
2519,2024-01-22,46,187,16,2,188.56,377.12
2520,2023-09-16,14,181,14,4,227.63,910.52
2521,2023-10-10,13,8,4,2,421.93,843.86
2522,2024-09-17,27,10,12,3,305.48,916.44
2523,2023-02-09,6,195,12,1,198.58,198.58
2524,2024-04-30,17,166,17,4,365.0,1460.0
2525,2023-08-08,36,29,15,4,103.43,413.72
2526,2023-05-09,40,15,10,2,463.52,927.04
2527,2024-06-03,49,87,3,3,297.69,893.07
2528,2024-09-04,35,23,20,4,11.97,47.88
2529,2024-11-18,17,46,20,3,365.0,1095.0
2530,2024-09-10,41,28,12,3,327.28,981.84
2531,2024-09-04,2,26,1,1,343.22,343.22
2532,2023-09-17,13,10,1,1,421.93,421.93
2533,2024-01-01,2,175,10,1,343.22,343.22
2534,2024-06-27,28,4,18,3,141.62,424.86
2535,2024-10-10,43,55,15,1,425.77,425.77
2536,2024-06-07,26,66,2,4,482.8,1931.2
2537,2023-01-16,22,67,17,4,423.04,1692.16
2538,2023-05-09,47,135,8,2,336.08,672.16
2539,2024-07-28,43,55,9,3,425.77,1277.31
2540,2023-04-19,3,31,20,1,306.95,306.95
2541,2024-06-16,35,74,11,4,11.97,47.88
2542,2024-10-31,12,19,6,3,20.5,61.5
2543,2023-09-26,24,156,14,3,272.15,816.45
2544,2023-06-11,5,81,1,1,90.82,90.82
2545,2023-09-17,20,156,7,3,262.81,788.43
2546,2023-04-12,39,147,9,1,304.95,304.95
2547,2024-05-20,39,87,11,1,304.95,304.95
2548,2024-07-24,13,20,16,1,421.93,421.93
2549,2023-09-04,41,13,19,3,327.28,981.84
2550,2024-10-01,45,77,2,3,52.23,156.69
2551,2024-06-20,12,43,15,1,20.5,20.5
2552,2023-05-11,13,139,3,3,421.93,1265.79
2553,2023-12-19,10,176,4,1,107.93,107.93
2554,2023-07-15,33,143,20,2,200.47,400.94
2555,2024-10-27,40,145,7,3,463.52,1390.56
2556,2024-01-17,16,182,12,3,463.7,1391.1
2557,2024-10-06,45,50,4,2,52.23,104.46
2558,2023-08-15,35,28,10,2,11.97,23.94
2559,2024-12-01,3,4,6,2,306.95,613.9
2560,2024-04-20,5,22,14,1,90.82,90.82
2561,2024-04-21,26,119,3,1,482.8,482.8
2562,2023-09-22,11,101,17,4,286.01,1144.04
2563,2024-01-07,7,39,11,2,95.21,190.42
2564,2024-04-30,10,34,10,4,107.93,431.72
2565,2024-03-09,42,97,10,1,457.91,457.91
2566,2024-10-07,34,44,10,3,150.28,450.84
2567,2023-07-30,3,170,3,2,306.95,613.9
2568,2024-07-25,8,40,15,3,378.9,1136.7
2569,2024-01-12,31,97,17,1,12.74,12.74
2570,2024-01-30,11,140,18,2,286.01,572.02
2571,2024-03-25,45,130,19,4,52.23,208.92
2572,2023-12-30,7,156,19,4,95.21,380.84
2573,2024-04-01,45,74,12,1,52.23,52.23
2574,2024-12-25,2,86,5,3,343.22,1029.66
2575,2024-12-28,6,90,16,1,198.58,198.58
2576,2023-08-14,41,67,15,3,327.28,981.84
2577,2023-05-11,32,199,15,1,214.58,214.58
2578,2024-08-10,20,200,6,4,262.81,1051.24
2579,2024-04-20,34,76,12,3,150.28,450.84
2580,2023-10-04,50,92,2,1,140.99,140.99
2581,2023-06-05,16,10,20,2,463.7,927.4
2582,2023-08-06,25,86,9,4,295.44,1181.76
2583,2023-07-09,12,102,4,4,20.5,82.0
2584,2024-02-21,7,185,5,2,95.21,190.42
2585,2024-11-05,39,108,8,1,304.95,304.95
2586,2024-11-22,17,165,10,3,365.0,1095.0
2587,2024-06-29,45,91,7,4,52.23,208.92
2588,2023-02-10,11,192,14,1,286.01,286.01
2589,2023-11-03,6,79,5,2,198.58,397.16
2590,2023-12-04,23,86,16,3,374.92,1124.76
2591,2023-11-10,27,107,15,1,305.48,305.48
2592,2023-03-16,46,168,5,1,188.56,188.56
2593,2023-10-06,6,101,3,4,198.58,794.32
2594,2023-06-25,38,108,10,4,396.14,1584.56
2595,2024-10-23,2,60,5,3,343.22,1029.66
2596,2023-09-30,22,48,15,1,423.04,423.04
2597,2024-09-11,20,117,18,2,262.81,525.62
2598,2024-10-12,25,106,8,2,295.44,590.88
2599,2023-10-16,15,147,2,3,200.6,601.8
2600,2024-12-24,49,200,8,1,297.69,297.69
2601,2023-09-29,29,33,8,4,151.66,606.64
2602,2023-03-07,8,44,4,1,378.9,378.9
2603,2024-04-27,37,165,19,4,357.11,1428.44
2604,2023-09-05,49,112,18,2,297.69,595.38
2605,2023-06-05,33,89,1,3,200.47,601.41
2606,2023-02-16,22,36,20,3,423.04,1269.12
2607,2024-03-29,50,81,15,3,140.99,422.97
2608,2023-07-20,47,88,18,4,336.08,1344.32
2609,2024-10-21,5,149,12,2,90.82,181.64
2610,2023-05-04,39,130,1,2,304.95,609.9
2611,2023-01-01,18,31,7,3,166.64,499.92
2612,2024-10-01,38,108,19,3,396.14,1188.42
2613,2023-07-10,37,30,1,4,357.11,1428.44
2614,2024-08-01,30,172,7,4,86.81,347.24
2615,2024-05-30,31,12,2,1,12.74,12.74
2616,2024-03-17,10,51,7,4,107.93,431.72
2617,2023-05-23,15,121,19,1,200.6,200.6
2618,2023-07-10,42,177,13,3,457.91,1373.73
2619,2024-06-16,48,152,5,2,334.63,669.26
2620,2023-08-15,44,152,19,4,227.48,909.92
2621,2023-11-09,18,188,1,2,166.64,333.28
2622,2024-09-20,23,139,1,4,374.92,1499.68
2623,2023-10-29,33,13,18,4,200.47,801.88
2624,2024-10-15,16,91,1,1,463.7,463.7
2625,2024-04-04,38,200,5,4,396.14,1584.56
2626,2024-02-05,35,74,9,3,11.97,35.91
2627,2024-07-04,34,200,12,2,150.28,300.56
2628,2024-01-28,28,192,9,4,141.62,566.48
2629,2023-07-26,2,20,18,2,343.22,686.44
2630,2023-07-29,30,72,11,2,86.81,173.62
2631,2023-04-25,13,73,1,2,421.93,843.86
2632,2024-10-07,41,71,19,4,327.28,1309.12
2633,2023-09-08,16,78,10,1,463.7,463.7
2634,2023-08-07,5,28,2,2,90.82,181.64
2635,2024-02-11,28,130,7,2,141.62,283.24
2636,2024-03-18,39,121,20,4,304.95,1219.8
2637,2024-08-25,45,43,2,4,52.23,208.92
2638,2023-12-20,20,8,19,3,262.81,788.43
2639,2024-07-11,24,13,6,3,272.15,816.45
2640,2024-07-03,27,111,10,1,305.48,305.48
2641,2023-05-22,30,35,9,1,86.81,86.81
2642,2024-09-03,45,23,8,1,52.23,52.23
2643,2024-05-15,27,46,11,1,305.48,305.48
2644,2024-12-02,26,15,9,2,482.8,965.6
2645,2024-06-30,7,130,20,4,95.21,380.84
2646,2024-10-20,42,61,20,3,457.91,1373.73
2647,2024-06-25,47,115,9,2,336.08,672.16
2648,2024-05-21,38,64,8,4,396.14,1584.56
2649,2024-08-18,5,52,15,4,90.82,363.28
2650,2023-10-08,23,164,2,2,374.92,749.84
2651,2024-02-28,28,195,1,2,141.62,283.24
2652,2023-09-27,34,69,9,3,150.28,450.84
2653,2023-06-03,15,67,9,1,200.6,200.6
2654,2024-09-05,32,175,13,1,214.58,214.58
2655,2024-12-27,26,83,8,3,482.8,1448.4
2656,2024-10-23,48,2,5,3,334.63,1003.89
2657,2023-03-24,31,172,3,1,12.74,12.74
2658,2024-09-13,19,192,4,2,287.37,574.74
2659,2024-03-01,9,78,17,1,215.45,215.45
2660,2023-10-02,29,28,16,4,151.66,606.64
2661,2024-12-13,39,54,16,4,304.95,1219.8
2662,2023-10-11,4,67,20,3,417.43,1252.29
2663,2023-06-22,3,164,3,1,306.95,306.95
2664,2023-11-23,29,102,6,1,151.66,151.66
2665,2024-12-18,11,120,1,4,286.01,1144.04
2666,2023-03-04,33,191,16,1,200.47,200.47
2667,2023-03-14,38,153,15,3,396.14,1188.42
2668,2024-09-27,11,48,7,3,286.01,858.03
2669,2024-01-10,27,167,2,4,305.48,1221.92
2670,2024-09-24,33,47,10,1,200.47,200.47
2671,2024-05-22,21,21,15,1,480.78,480.78
2672,2024-02-02,39,158,6,4,304.95,1219.8
2673,2023-04-30,31,92,2,2,12.74,25.48
2674,2024-03-12,38,159,17,2,396.14,792.28
2675,2024-11-06,46,121,1,1,188.56,188.56
2676,2024-04-09,2,116,1,3,343.22,1029.66
2677,2023-10-13,27,154,4,2,305.48,610.96
2678,2023-09-22,36,150,20,1,103.43,103.43
2679,2023-11-16,11,149,16,2,286.01,572.02
2680,2024-11-03,47,1,8,4,336.08,1344.32
2681,2024-01-11,18,165,1,2,166.64,333.28
2682,2023-03-30,1,77,19,2,124.31,248.62
2683,2024-10-15,35,85,11,4,11.97,47.88
2684,2023-07-22,35,46,17,3,11.97,35.91
2685,2023-11-30,31,137,10,1,12.74,12.74
2686,2023-08-10,28,145,12,3,141.62,424.86
2687,2023-02-10,39,47,9,3,304.95,914.85
2688,2024-12-08,1,59,7,2,124.31,248.62
2689,2023-03-09,25,54,12,1,295.44,295.44
2690,2024-05-28,43,86,15,2,425.77,851.54
2691,2024-09-28,38,12,8,4,396.14,1584.56
2692,2024-09-13,20,192,17,3,262.81,788.43
2693,2024-08-20,3,6,5,3,306.95,920.85
2694,2024-09-23,2,53,14,4,343.22,1372.88
2695,2023-05-07,18,144,2,1,166.64,166.64
2696,2023-09-12,44,90,16,3,227.48,682.44
2697,2024-11-25,10,5,17,3,107.93,323.79
2698,2023-01-16,5,73,3,1,90.82,90.82
2699,2024-04-21,9,174,1,2,215.45,430.9
2700,2023-03-03,2,14,18,4,343.22,1372.88
2701,2024-03-07,34,172,18,1,150.28,150.28
2702,2024-10-31,38,191,4,4,396.14,1584.56
2703,2023-09-25,31,106,15,4,12.74,50.96
2704,2023-02-04,10,52,19,3,107.93,323.79
2705,2024-07-29,50,116,19,1,140.99,140.99
2706,2024-05-08,12,26,10,4,20.5,82.0
2707,2024-07-15,36,53,5,2,103.43,206.86
2708,2024-04-13,21,109,19,4,480.78,1923.12
2709,2024-10-22,49,29,11,3,297.69,893.07
2710,2023-11-21,47,19,7,2,336.08,672.16
2711,2023-10-31,6,47,5,2,198.58,397.16
2712,2023-10-03,48,136,20,1,334.63,334.63
2713,2024-11-14,49,23,12,2,297.69,595.38
2714,2023-07-20,3,117,19,1,306.95,306.95
2715,2024-03-20,10,106,15,1,107.93,107.93
2716,2023-11-20,5,163,12,2,90.82,181.64
2717,2023-02-04,46,53,4,1,188.56,188.56
2718,2024-04-26,26,96,12,1,482.8,482.8
2719,2024-12-28,21,186,18,2,480.78,961.56
2720,2024-04-24,45,5,17,3,52.23,156.69
2721,2023-03-06,26,16,19,4,482.8,1931.2
2722,2023-01-08,38,17,16,1,396.14,396.14
2723,2023-10-28,44,160,11,1,227.48,227.48
2724,2023-12-09,26,102,2,2,482.8,965.6
2725,2024-03-06,8,180,16,4,378.9,1515.6
2726,2024-02-28,5,20,1,4,90.82,363.28
2727,2023-11-28,15,112,17,1,200.6,200.6
2728,2024-03-13,16,120,18,2,463.7,927.4
2729,2024-08-10,1,194,13,3,124.31,372.93
2730,2023-06-23,16,111,5,4,463.7,1854.8
2731,2024-07-12,37,1,6,3,357.11,1071.33
2732,2024-06-10,3,58,1,2,306.95,613.9
2733,2024-10-20,47,93,10,3,336.08,1008.24
2734,2023-01-26,31,172,5,2,12.74,25.48
2735,2024-08-27,13,6,1,1,421.93,421.93
2736,2024-02-10,16,108,11,3,463.7,1391.1
2737,2023-08-20,43,103,7,1,425.77,425.77
2738,2024-06-16,21,50,18,1,480.78,480.78
2739,2024-07-03,2,118,20,2,343.22,686.44
2740,2024-05-19,27,110,10,3,305.48,916.44
2741,2024-10-30,38,200,15,4,396.14,1584.56
2742,2023-06-28,26,88,4,3,482.8,1448.4
2743,2023-05-12,38,20,16,4,396.14,1584.56
2744,2024-03-30,46,14,15,1,188.56,188.56
2745,2023-12-14,25,133,15,1,295.44,295.44
2746,2024-06-23,11,169,12,2,286.01,572.02
2747,2024-02-10,8,40,8,4,378.9,1515.6
2748,2023-03-17,8,34,8,3,378.9,1136.7
2749,2024-08-01,33,124,18,2,200.47,400.94
2750,2024-05-06,7,45,6,2,95.21,190.42
2751,2023-07-13,38,199,5,2,396.14,792.28
2752,2023-06-11,21,80,2,3,480.78,1442.34
2753,2023-12-13,8,71,12,2,378.9,757.8
2754,2023-12-27,21,155,4,3,480.78,1442.34
2755,2024-08-06,20,78,13,2,262.81,525.62
2756,2023-03-28,8,78,17,4,378.9,1515.6
2757,2023-09-19,46,172,16,1,188.56,188.56
2758,2023-08-02,31,33,9,4,12.74,50.96
2759,2024-10-26,50,33,1,4,140.99,563.96
2760,2024-12-22,29,44,15,2,151.66,303.32
2761,2024-07-26,48,20,12,4,334.63,1338.52
2762,2023-09-19,9,111,5,4,215.45,861.8
2763,2024-12-30,15,164,18,4,200.6,802.4
2764,2023-10-10,30,7,20,2,86.81,173.62
2765,2024-10-09,26,160,2,3,482.8,1448.4
2766,2024-04-11,10,195,4,1,107.93,107.93
2767,2024-01-15,29,167,15,1,151.66,151.66
2768,2023-12-28,16,24,6,3,463.7,1391.1
2769,2024-03-24,36,70,12,3,103.43,310.29
2770,2024-03-16,20,112,18,4,262.81,1051.24
2771,2023-04-03,45,104,20,1,52.23,52.23
2772,2024-09-12,37,54,4,3,357.11,1071.33
2773,2024-02-28,22,38,1,4,423.04,1692.16
2774,2023-05-22,7,74,15,1,95.21,95.21
2775,2023-10-18,23,80,18,2,374.92,749.84
2776,2024-03-07,41,32,14,2,327.28,654.56
2777,2024-11-19,40,45,3,1,463.52,463.52
2778,2024-10-14,29,61,15,1,151.66,151.66
2779,2024-12-01,16,198,5,2,463.7,927.4
2780,2023-02-18,38,53,3,2,396.14,792.28
2781,2023-10-29,28,128,7,1,141.62,141.62
2782,2023-07-09,48,179,6,4,334.63,1338.52
2783,2023-05-16,38,76,1,3,396.14,1188.42
2784,2024-07-08,31,184,19,3,12.74,38.22
2785,2024-02-08,14,27,7,1,227.63,227.63
2786,2024-08-24,33,166,4,3,200.47,601.41
2787,2023-12-07,9,62,12,2,215.45,430.9
2788,2024-12-04,27,18,20,2,305.48,610.96
2789,2023-11-14,24,127,18,3,272.15,816.45
2790,2024-09-09,13,109,9,1,421.93,421.93
2791,2023-12-29,26,103,19,2,482.8,965.6
2792,2024-01-17,29,192,4,4,151.66,606.64
2793,2023-08-21,49,77,1,4,297.69,1190.76
2794,2023-12-10,43,117,9,2,425.77,851.54
2795,2024-07-02,28,104,15,2,141.62,283.24
2796,2024-07-06,28,158,8,3,141.62,424.86
2797,2024-06-12,8,49,15,1,378.9,378.9
2798,2024-07-24,23,169,15,3,374.92,1124.76
2799,2023-07-02,29,116,18,1,151.66,151.66
2800,2023-02-10,5,141,7,4,90.82,363.28
2801,2024-07-04,42,162,18,4,457.91,1831.64
2802,2024-02-01,7,100,16,1,95.21,95.21
2803,2024-12-04,42,125,2,3,457.91,1373.73
2804,2024-05-08,36,25,4,2,103.43,206.86
2805,2024-10-20,41,194,20,1,327.28,327.28
2806,2023-11-29,27,128,16,3,305.48,916.44
2807,2023-05-07,46,100,3,4,188.56,754.24
2808,2024-07-11,2,146,2,2,343.22,686.44
2809,2024-07-10,25,5,3,4,295.44,1181.76
2810,2023-01-01,9,19,5,1,215.45,215.45
2811,2023-06-17,27,170,2,4,305.48,1221.92
2812,2024-09-11,1,18,19,4,124.31,497.24
2813,2023-01-19,23,121,20,1,374.92,374.92
2814,2023-11-28,10,32,2,2,107.93,215.86
2815,2024-08-06,42,149,2,1,457.91,457.91
2816,2024-03-31,25,10,20,3,295.44,886.32
2817,2023-04-19,3,37,18,1,306.95,306.95
2818,2023-09-25,6,177,20,1,198.58,198.58
2819,2024-03-20,6,86,14,2,198.58,397.16
2820,2023-08-28,2,13,15,3,343.22,1029.66
2821,2023-10-28,18,183,12,4,166.64,666.56
2822,2024-08-24,23,145,11,4,374.92,1499.68
2823,2023-04-13,2,9,11,4,343.22,1372.88
2824,2023-09-07,12,88,7,4,20.5,82.0
2825,2024-03-28,22,172,12,2,423.04,846.08
2826,2024-06-03,37,46,16,3,357.11,1071.33
2827,2023-06-02,20,136,5,2,262.81,525.62
2828,2023-06-23,39,119,2,1,304.95,304.95
2829,2023-12-09,24,165,16,3,272.15,816.45
2830,2024-10-31,48,19,15,3,334.63,1003.89
2831,2024-03-06,20,191,11,4,262.81,1051.24
2832,2024-12-27,1,174,6,4,124.31,497.24
2833,2024-11-19,1,94,13,4,124.31,497.24
2834,2024-11-17,17,199,19,4,365.0,1460.0
2835,2024-10-19,1,26,10,1,124.31,124.31
2836,2023-11-20,45,46,19,4,52.23,208.92
2837,2024-11-03,30,118,5,2,86.81,173.62
2838,2024-09-30,41,46,7,3,327.28,981.84
2839,2024-02-24,47,14,11,1,336.08,336.08
2840,2024-08-16,3,85,14,1,306.95,306.95
2841,2024-04-29,46,63,16,3,188.56,565.68
2842,2024-10-20,11,72,18,3,286.01,858.03
2843,2024-02-16,24,3,4,3,272.15,816.45
2844,2023-03-25,22,28,1,1,423.04,423.04
2845,2023-04-23,44,125,15,2,227.48,454.96
2846,2023-11-28,45,157,14,2,52.23,104.46
2847,2024-01-13,26,87,19,3,482.8,1448.4
2848,2024-10-16,13,146,5,1,421.93,421.93
2849,2023-02-10,1,163,4,4,124.31,497.24
2850,2023-04-15,24,77,13,1,272.15,272.15
2851,2023-07-21,10,76,18,3,107.93,323.79
2852,2024-03-25,35,175,12,1,11.97,11.97
2853,2023-09-23,24,114,15,1,272.15,272.15
2854,2023-07-29,28,133,9,1,141.62,141.62
2855,2024-07-16,36,75,4,4,103.43,413.72
2856,2023-04-28,16,59,5,3,463.7,1391.1
2857,2024-12-13,40,59,9,3,463.52,1390.56
2858,2024-01-12,16,47,13,3,463.7,1391.1
2859,2024-07-04,17,95,10,2,365.0,730.0
2860,2024-06-23,15,141,16,2,200.6,401.2
2861,2023-03-25,16,78,13,3,463.7,1391.1
2862,2024-03-29,15,113,4,1,200.6,200.6
2863,2024-10-28,34,109,13,1,150.28,150.28
2864,2024-09-20,11,106,8,3,286.01,858.03
2865,2024-05-28,1,89,13,4,124.31,497.24
2866,2024-08-27,15,33,15,4,200.6,802.4
2867,2024-11-08,26,97,20,1,482.8,482.8
2868,2024-01-22,4,190,20,1,417.43,417.43
2869,2023-12-16,43,79,13,2,425.77,851.54
2870,2023-10-23,5,16,5,4,90.82,363.28
2871,2023-09-15,35,44,6,1,11.97,11.97
2872,2023-03-22,13,186,5,1,421.93,421.93
2873,2023-09-25,10,120,13,3,107.93,323.79
2874,2024-02-23,11,134,5,2,286.01,572.02
2875,2023-08-23,18,108,13,4,166.64,666.56
2876,2023-11-07,34,143,20,4,150.28,601.12
2877,2023-12-23,39,4,8,2,304.95,609.9
2878,2023-08-01,41,56,9,1,327.28,327.28
2879,2024-07-27,42,64,19,4,457.91,1831.64
2880,2023-02-18,50,196,20,4,140.99,563.96
2881,2023-05-07,23,162,15,4,374.92,1499.68
2882,2023-08-11,7,95,10,3,95.21,285.63
2883,2023-10-06,39,56,11,2,304.95,609.9
2884,2024-02-12,3,32,5,4,306.95,1227.8
2885,2024-05-19,12,116,9,2,20.5,41.0
2886,2023-10-21,7,9,11,1,95.21,95.21
2887,2023-10-04,49,191,19,2,297.69,595.38
2888,2024-03-13,26,105,2,3,482.8,1448.4
2889,2023-04-17,33,200,6,3,200.47,601.41
2890,2024-10-19,37,78,1,2,357.11,714.22
2891,2024-02-24,48,161,3,3,334.63,1003.89
2892,2024-09-02,15,87,3,4,200.6,802.4
2893,2024-03-04,2,21,14,3,343.22,1029.66
2894,2024-01-10,41,55,20,1,327.28,327.28
2895,2023-03-14,7,76,5,2,95.21,190.42
2896,2024-09-25,32,185,17,2,214.58,429.16
2897,2023-01-30,4,130,15,1,417.43,417.43
2898,2023-07-07,20,141,6,1,262.81,262.81
2899,2023-12-30,50,126,14,1,140.99,140.99
2900,2024-03-26,36,132,14,1,103.43,103.43
2901,2023-07-14,32,84,17,4,214.58,858.32
2902,2023-06-05,28,178,8,3,141.62,424.86
2903,2023-06-21,13,115,8,3,421.93,1265.79
2904,2023-02-10,1,48,19,4,124.31,497.24
2905,2023-03-04,35,123,9,1,11.97,11.97
2906,2023-01-23,48,78,11,2,334.63,669.26
2907,2023-12-26,30,30,13,2,86.81,173.62
2908,2023-03-16,36,29,13,2,103.43,206.86
2909,2024-07-13,25,136,19,1,295.44,295.44
2910,2024-11-02,16,140,19,4,463.7,1854.8
2911,2023-04-28,19,41,5,4,287.37,1149.48
2912,2024-09-03,1,26,16,4,124.31,497.24
2913,2024-01-15,5,50,9,3,90.82,272.46
2914,2024-11-09,22,2,20,3,423.04,1269.12
2915,2023-10-17,24,55,3,3,272.15,816.45
2916,2024-03-15,43,104,19,3,425.77,1277.31
2917,2024-10-29,45,184,5,2,52.23,104.46
2918,2023-01-07,37,14,8,2,357.11,714.22
2919,2023-07-15,36,134,14,4,103.43,413.72
2920,2024-02-25,36,128,3,3,103.43,310.29
2921,2024-07-21,4,104,13,4,417.43,1669.72
2922,2023-07-12,36,95,11,1,103.43,103.43
2923,2024-07-12,18,81,8,3,166.64,499.92
2924,2023-05-28,50,61,19,3,140.99,422.97
2925,2024-10-30,16,12,10,4,463.7,1854.8
2926,2023-07-21,41,13,18,4,327.28,1309.12
2927,2024-03-19,18,147,18,1,166.64,166.64
2928,2024-02-23,22,172,7,4,423.04,1692.16
2929,2024-03-02,2,89,16,3,343.22,1029.66
2930,2024-04-23,21,95,6,2,480.78,961.56
2931,2024-04-19,36,59,16,1,103.43,103.43
2932,2023-05-06,44,37,16,1,227.48,227.48
2933,2024-01-30,39,25,1,3,304.95,914.85
2934,2024-07-29,47,16,19,2,336.08,672.16
2935,2023-11-21,39,166,3,4,304.95,1219.8
2936,2024-01-27,29,171,6,4,151.66,606.64
2937,2024-11-18,26,87,4,2,482.8,965.6
2938,2024-09-19,21,142,4,2,480.78,961.56
2939,2024-03-15,17,134,4,3,365.0,1095.0
2940,2023-07-23,16,23,10,4,463.7,1854.8
2941,2024-04-30,31,126,9,3,12.74,38.22
2942,2023-01-31,9,60,8,4,215.45,861.8
2943,2024-01-23,31,140,19,4,12.74,50.96
2944,2024-09-16,14,141,17,2,227.63,455.26
2945,2024-03-09,49,100,17,3,297.69,893.07
2946,2024-01-11,37,103,1,2,357.11,714.22
2947,2023-12-10,2,134,20,3,343.22,1029.66
2948,2024-03-18,48,63,14,4,334.63,1338.52
2949,2024-08-01,46,38,20,1,188.56,188.56
2950,2023-03-16,14,128,11,1,227.63,227.63
2951,2024-07-10,33,50,3,3,200.47,601.41
2952,2024-10-27,35,180,8,3,11.97,35.91
2953,2023-06-04,39,40,10,2,304.95,609.9
2954,2024-03-05,47,8,17,4,336.08,1344.32
2955,2023-12-29,20,189,8,1,262.81,262.81
2956,2024-03-23,2,8,1,2,343.22,686.44
2957,2023-08-22,41,104,20,3,327.28,981.84
2958,2024-07-16,19,34,7,4,287.37,1149.48
2959,2023-09-19,37,188,9,2,357.11,714.22
2960,2023-05-05,18,57,12,2,166.64,333.28
2961,2023-09-02,16,174,9,3,463.7,1391.1
2962,2024-06-25,4,22,20,4,417.43,1669.72
2963,2024-04-29,12,87,3,1,20.5,20.5
2964,2023-05-02,29,40,4,2,151.66,303.32
2965,2023-05-05,7,173,10,3,95.21,285.63
2966,2024-07-02,14,183,4,2,227.63,455.26
2967,2023-06-19,12,179,9,3,20.5,61.5
2968,2023-05-04,35,86,1,3,11.97,35.91
2969,2023-02-04,5,133,5,3,90.82,272.46
2970,2023-03-28,17,95,9,4,365.0,1460.0
2971,2024-10-07,42,13,5,1,457.91,457.91
2972,2024-12-08,32,28,6,4,214.58,858.32
2973,2023-07-20,10,84,19,1,107.93,107.93
2974,2024-01-04,43,62,8,3,425.77,1277.31
2975,2023-03-18,17,93,10,1,365.0,365.0
2976,2023-02-28,5,87,11,4,90.82,363.28
2977,2024-03-06,45,24,13,2,52.23,104.46
2978,2024-09-29,42,98,20,4,457.91,1831.64
2979,2024-05-14,9,7,4,4,215.45,861.8
2980,2023-04-19,49,166,11,4,297.69,1190.76
2981,2023-10-05,33,37,12,4,200.47,801.88
2982,2023-03-09,36,68,5,4,103.43,413.72
2983,2023-03-10,36,170,10,1,103.43,103.43
2984,2023-06-14,18,86,7,1,166.64,166.64
